 Historical Data - End of Day BEZEQ,,,,,,,,,,,,,,,,,
 From 01/01/2013 To 31/12/2018
Date,Adjusted Closing Price,Closing Price (0.01 NIS),Change (%),Opening Price,Base Price,High Price,Low Price,Capital Listed for Trading,Market Cap (NIS thousands),Turnover(NIS),Volume,Transactions,Ex Ttype,Ex Coefficient,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float Rate,Last IANS Update
03/12/2013,397.0161,603.0000,-1.34,615.0000,611.2000,615.6000,601.4000,2729866686,16461096,47021235,7722052,2012,,,2670895650,80.00,01/07/2010
02/12/2013,402.4225,611.2000,1.02,608.0000,605.0000,612.0000,595.3000,2729866686,16684945,49401256,8188030,2423,,,2670895650,80.00,01/07/2010
01/12/2013,398.3354,605.0000,2.72,594.5000,589.0000,608.0000,592.0000,2729856312,16515631,30312710,5042864,1522,,,2670895650,80.00,01/07/2010
28/11/2013,387.7976,589.0000,1.20,584.9000,582.0000,589.9000,582.7000,2729836668,16078738,61983562,10577849,1513,,,2670895650,80.00,01/07/2010
27/11/2013,383.1924,582.0000,1.96,575.0000,570.8000,586.0000,561.8000,2729834593,15887637,88066871,15260877,3634,,,2670895650,80.00,01/07/2010
26/11/2013,375.8194,570.8000,-4.55,603.0000,598.0000,603.0000,570.8000,2729834593,15581896,149481330,25890427,5642,,,2670895650,80.00,01/07/2010
25/11/2013,393.7221,598.0000,-2.29,612.0000,612.0000,613.6000,595.3000,2729810641,16324268,57847654,9653285,2996,,,2670895650,80.00,01/07/2010
24/11/2013,402.9486,612.0000,1.66,610.0000,602.0000,616.0000,609.0000,2729810641,16706441,22399729,3657648,1206,,,2670895650,80.00,01/07/2010
21/11/2013,396.3605,602.0000,-4.17,622.2000,628.2000,622.2000,600.1000,2729810641,16433460,83081543,13670621,3715,,,2670895650,80.00,01/07/2010
20/11/2013,413.6076,628.2000,-1.84,640.0000,640.0000,640.0000,627.2000,2729661283,17147732,26195557,4145159,1443,,,2670895650,80.00,01/07/2010
19/11/2013,421.3854,640.0000,-0.45,642.9000,642.9000,644.8000,633.5000,2729661283,17469832,26601360,4169237,1904,,,2670895650,80.00,01/07/2010
18/11/2013,423.2873,642.9000,2.57,625.2000,626.8000,642.9000,624.1000,2729603906,17548624,43051417,6784687,2013,,,2670895650,80.00,01/07/2010
17/11/2013,412.6850,626.8000,1.75,620.0000,616.0000,626.9000,620.0000,2729603906,17109157,16599597,2659816,1288,,,2670895650,80.00,01/07/2010
14/11/2013,405.5789,616.0000,0.16,615.3000,615.0000,624.0000,605.4000,2729594971,16814305,46382951,7537850,2584,,,2670895650,80.00,01/07/2010
13/11/2013,404.9234,615.0000,1.94,601.0000,603.3000,615.6000,597.4000,2729594971,16787009,80902634,13336312,3794,,,2670895650,80.00,01/07/2010
12/11/2013,397.2184,603.3000,-1.57,609.0000,612.9000,609.9000,596.5000,2729568507,16467487,49090054,8165340,3333,,,2670895650,80.00,01/07/2010
11/11/2013,403.5394,612.9000,-0.91,617.9000,618.5000,622.0000,603.0000,2729392251,16728445,56185876,9182243,2784,,,2670895650,80.00,01/07/2010
10/11/2013,407.2300,618.5000,-4.67,638.0000,648.8000,638.2000,618.1000,2729392251,16881291,36653228,5859013,1935,,,2670895650,80.00,01/07/2010
07/11/2013,427.1803,648.8000,-0.18,642.0000,650.0000,651.8000,627.5000,2729392251,17708297,61952182,9680635,2463,,,2670895650,80.00,01/07/2010
06/11/2013,427.9574,650.0000,3.98,634.0000,625.1000,650.0000,628.0000,2729324526,17740609,61795173,9634799,2581,,,2670895650,80.00,01/07/2010
05/11/2013,411.5680,625.1000,1.15,621.9000,618.0000,636.8000,620.8000,2729278075,17060717,60785925,9656003,2981,,,2670895650,80.00,01/07/2010
04/11/2013,406.8982,618.0000,2.13,610.0000,605.1000,623.0000,600.2000,2729278075,16866939,68229572,11143355,3239,,,2670895650,80.00,01/07/2010
03/11/2013,398.4000,605.1000,-1.47,615.2000,614.1000,615.2000,602.4000,2729257006,16514734,15331369,2514463,758,,,2670895650,80.00,01/07/2010
31/10/2013,404.3325,614.1000,2.01,599.0000,602.0000,614.1000,581.0000,2729249512,16760321,83318878,13988879,3710,,,2670895650,80.00,01/07/2010
30/10/2013,396.3605,602.0000,-2.11,617.8000,615.0000,618.0000,598.0000,2729200382,16429786,73182043,12089126,2913,,,2670895650,80.00,01/07/2010
